South Dakota,34,66,R+,17,40.8,59.2,R+,11,45.7,54.3,R+,8,39.1,60.9,R+,10,38.4,61.6,R+,12,48.1,51.9,R+,7,47.7,52.3,R+,6,46.8,53.2,D+,1,36.7,63.3,R+,4,34.4,65.6,R+,10,49.3,50.7,R+,2,45.7,54.3,D+,7,55.6,44.4,R+,6,41.8,58.2,R+,8,41.6,58.4,R+,1,30.7,69.3,R+,14,41.7,58.3,R+,12,42.6,57.4,R+,12,56,44,R+,6,64.9,35.1,D+,6,39.4,60.6,R+,2,24.5,75.5,R+,12,48,52,R+,4,37.4,62.6,R+,8,23.4,76.6,R+,17,42,58,R+,5,50.1,49.9,D+,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345179,117458,227721,355649,145039,210610,373978,170924,203054,381828,149244,232584,309504,118804,190700,0,289876,139333,150543,31250,261606,124888,136718,73295,310975,145560,165415,316380,116113,200267,302198,103855,198343,21431,298573,147068,151505,306421,139945,166476,267864,118023,149841,13400,293118,163010,130108,306487,128070,178417,0,293857,122288,171569,0,294283,90426,203857,247304,117653,129651,0,2801,232076,96711,135365,308427,131362,177065,286114,160137,125977,282727,183515,99212,1551,260263,102660,157603,128513,27214,101299,75355,146630,35938,110692,0,123408,59191,64217,3760,48942,48942,0,58811,4662,107802,40266,67536,2846,94052,21969,72083,3138,94074,39544,54530,82267,41225,41042,43969,9081,34888,26544,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-17.09,-11.18,-7.98,-9.67,-11.88,-6.67,-5.72,0.71,-4.13,-10.33,-1.8,7.46,-5.53,-5.85,-8.38,-0.63,-13.82,-4.8,-12.1,-12.41,-6.49,5.76,-1.76,-13.61,-11.61,-3.68,35.66,-8.14,-16.63,-4.81,2.32,-31.04,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Tennessee,36.4,63.6,R+,15,39.6,60.4,R+,12,42.4,57.6,R+,11,42.8,57.2,R+,6,48,52,R+,2,51.3,48.7,R+,3,52.6,47.4,R+,1,41.8,58.2,R+,4,41.8,58.2,D+,1,49.9,50.1,D+,5,56.6,43.4,D+,6,30.5,69.5,R+,8,55.5,44.5,R+,6,46.4,53.6,R+,4,49.7,50.3,D+,7,49.9,50.1,D+,5,60.6,39.4,D+,7,67.5,32.5,D+,13,69.1,30.9,D+,7,67.2,32.8,D+,8,46.1,53.9,D+,5,48.4,51.6,D+,12,56.9,43.1,D+,5,53.5,46.5,D+,8,55.5,44.5,D+,16,54.1,45.9,D+,7,52.9,47.1,D+,5,53.3,46.7,D+,3,51.9,48.1,D+,2,54.6,45.4,D+,5,59.8,40.2,D+,8,52.2,47.8,D+,8,31.6,68.4,R+,16,Civil War,,,,49.3,50.7,W+,4,47.5,52.5,D+,0,49.9,50.1,W+,1,44.3,55.7,W+,3,42.1,57.9,W+,9,95.4,4.6,,D+,36,95.2,4.8,D+,39,,2393620,870695,1522925,2423039,960709,1462330,2566615,1087437,1479178,2418496,1035160,1383336,2043669,981720,1061949,19781,1772676,909146,863530,105918,1774821,933521,841300,199968,1627027,679794,947233,1701926,711714,990212,1570812,783051,787761,35991,1459848,825879,633969,1170440,357293,813147,823825,351233,472592,424792,1143912,634947,508965,1038030,481453,556577,"13,762",918795,456507,462288,"20,609",889857,443710,446147,473316,270402,202914,73815,1864,509018,308707,200311,520754,351601,169153,473603,327083,146520,386225,259473,126752,1796,362731,167343,195388,289410,158682,130728,10610,426387,206558,219829,2239,269503,153280,116223,2542,193496,133021,60475,54041,3564,253585,135608,117977,1870,237016,131653,105363,1354,268348,145240,123108,315851,167168,148683,237005,136468,100537,23918,297677,158699,138978,257871,133770,124101,237246,129569,107677,6017,222743,133177,89566,179046,93391,85655,82757,26129,56628,0,,,11281,11281,0,65097,69728,69704,69704,0,63878,115486,56900,58586,0,122463,58142,64321,0,119957,59917,60040,0,108145,47951,60194,62197,26170,36027,29425,28078,1347,0,46533,44293,2240,,-14.74,-12.32,-11.32,-5.95,-2.23,-3.45,-0.86,-4.32,0.99,5.16,5.52,-7.69,-6.96,-5.95,-3.79,7.44,5.31,4.76,6.87,12.52,6.6,8.03,4.93,20.04,12.33,5.23,4.4,7.98,15.56,7.28,5.13,5.89,2.88,1.58,4.66,8.27,8.1,-15.76,#DIV/0!,57.32,42.22,-4.4,0.15,-0.8,-2.63,-8.79,35.71,39.03
Texas,45.3,54.7,R+,6,42,58,R+,10,44.1,55.9,R+,10,38.5,61.5,R+,10,39,61,R+,11,47.3,52.7,R+,7,47.8,52.2,R+,6,43.7,56.3,R+,2,36.2,63.8,R+,5,42.8,57.2,R+,2,51.6,48.4,D+,1,33.4,66.6,R+,5,63.4,36.6,D+,2,51,49,D+,1,44.3,55.7,D+,2,46.8,53.2,D+,2,81.1,18.9,D+,27,81.1,18.9,D+,26,87.6,12.4,D+,25,88.6,11.4,D+,29,48.2,51.8,D+,7,71.6,28.4,D+,35,81.5,18.5,D+,30,76.8,23.2,D+,31,76.5,23.5,D+,37,67.2,32.8,D+,20,68.9,31.1,D+,21,72.7,27.3,D+,22,70.8,29.2,D+,20,73,27,D+,23,70,30,D+,19,58.4,41.6,D+,14,Reconstruction,,,,Civil War,,,,73.1,26.9,D+,19,70.3,29.7,D+,23,,,,,,,,,,,,,,,,,,,,,,,8562915,3877868,4685047,7877967,3308124,4569843,8007961,3528633,4479328,7359621,2832704,4526917,6233385,2433746,3799639,137994,5195850,2459683,2736167,378537,4777886,2281815,2496071,1354781,5389577,2352748,3036829,5382704,1949276,3433428,4391852,1881147,2510705,111613,4035619,2082319,1953300,3453187,1154291,2298896,2494648,1266804,1227844,584269,2621751,1663185,958566,2288877,1167567,1121310,"22,207",1940577,859958,1080619,"14,968",2072106,969228,1102878,1127702,824235,303467,113776,3920,1013030,821605,191425,1122666,909974,212692,844613,739952,104661,858307,760348,97959,4450,708068,341032,367036,614628,484605,130023,42881,403305,288767,114538,8121,351513,286514,64999,18963,248019,219489,28530,26745,24896,282968,217302,65666,7870,218442,167200,51242,2791,398073,267432,130641,537954,370434,167520,320292,239148,81144,99688,323305,234883,88422,318450,225309,93141,214321,156428,57893,27405,149555,104755,44800,114014,66546,47468,0,,,0,,,0,0,0,47548,15438,31169,31169,0,15639,18547,13552,4995,0,15177,10668,4509,0,0,,,,0,,,0,,0,0,,,,0,,,,-5.83,-9.97,-9.62,-10.27,-11.23,-7.4,-5.7,-2.44,-4.62,-1.86,0.55,-4.79,1.19,1.98,0.84,2.07,2.23,20.72,27.33,26.05,25.15,29.44,6.96,44.06,35.48,29.87,24.15,31.3,36.56,20.34,21.07,22.98,22.22,20.46,23.04,18.53,14.3,#DIV/0!,#DIV/0!,#DIV/0!,42.22,19.4,22.96,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Utah,37.6,62.4,R+,13,25.4,74.6,R+,27,35.5,64.5,R+,18,26.7,73.3,R+,22,28.3,71.7,R+,22,38,62,R+,17,36.2,63.8,R+,17,32.6,67.4,R+,13,24.9,75.1,R+,16,22,78,R+,23,35,65,R+,16,28.1,71.9,R+,10,54.9,45.1,R+,7,45.2,54.8,R+,5,35.4,64.6,R+,7,41.1,58.9,R+,3,60.5,39.5,D+,7,62.4,37.6,D+,7,69.9,30.1,D+,7,57.9,42.1,R+,1,46.1,53.9,D+,5,41,59,D+,5,60.9,39.1,D+,9,41.1,58.9,R+,4,34.9,65.1,R+,5,48.8,51.2,D+,2,82.7,17.3,D+,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825907,310676,515231,992413,251813,740600,923700,327670,596030,904941,241199,663742,718149,203053,515096,35850,583544,221633,361911,66461,506061,183429,322632,203400,635785,207343,428442,624474,155369,469105,563953,124266,439687,30284,520018,182110,337908,449927,126284,323643,395393,156665,238728,26906,400310,219628,180682,374609,169248,205361,100,333995,118364,215631,0,329554,135364,194190,273553,149151,124402,0,2679,247979,150088,97891,247428,154277,93151,214801,150246,64555,201545,116750,84795,4087,175603,80985,94618,124328,47001,77327,32662,138194,56639,81555,3159,138282,84145,54137,4460,78679,36579,42100,24174,9023,103629,42601,61028,4895,95859,33413,62446,5767,92145,45006,47139,78098,64607,13491,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-13.5,-26.59,-18.21,-22.1,-22,-16.75,-17.21,-13.49,-15.95,-22.66,-16.03,-10.15,-9.97,-6.6,-4.99,-6.81,-3.47,2.15,6.75,7.35,7.49,-1.22,4.92,3.02,4.87,9.21,-17.85,-4.39,-5.13,2,34.93,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Vermont,65.2,34.8,D+,14,68.2,31.8,D+,16,68.9,31.1,D+,15,60.3,39.7,D+,12,55.4,44.6,D+,5,63.2,36.8,D+,8,60.3,39.7,D+,7,48.2,51.8,D+,2,41.3,58.7,D+,1,46.4,53.6,D+,2,44.3,55.7,R+,7,36.8,63.2,R+,1,66.3,33.7,D+,5,41.4,58.6,R+,9,27.8,72.2,R+,14,28.3,71.7,R+,16,42.9,57.1,R+,11,45.1,54.9,R+,10,43.4,56.6,R+,19,41.6,58.4,R+,18,33,67,R+,8,23.5,76.5,R+,13,36.1,63.9,R+,16,22.5,77.5,R+,23,19.5,80.5,R+,21,23.2,76.8,R+,24,17.2,82.8,R+,31,27.1,72.9,R+,23,30.5,69.5,R+,20,28.7,71.3,R+,21,31.5,68.5,R+,20,20.8,79.2,R+,23,21.4,78.6,R+,26,23.9,76.1,R+,21,37,63,W+,17,32.1,67.9,W+,15,40.3,59.7,W+,10,35.7,64.3,W+,11,40.1,59.9,W+,11,41.4,58.6,68.9,R+,18,24.8,75.2,R+,31,,273942,178573,95369,291937,199239,92698,318236,219262,98974,305247,184067,121180,268797,149022,119775,20374,218246,137894,80352,31024,221714,133592,88122,65991,240106,115775,124331,231595,95730,135865,176489,81891,94598,31760,183129,81044,102085,185323,68174,117149,155397,70255,85142,5104,163069,108127,54942,167317,69186,98131,7,152939,42549,110390,39,153072,43355,109717,121483,45557,75926,0,1279,125347,53820,71527,142640,64269,78371,143147,62124,81023,135250,56266,78984,1533,134844,44440,90404,96622,16124,80498,5964,89131,20919,68212,0,62958,22708,40250,798,38686,15354,23332,22132,928,51048,11496,39552,0,50236,9777,40459,859,55418,12849,42569,61767,10640,51127,54317,16325,37992,44,61980,16788,45192,56845,17331,39514,63273,18182,45091,1212,64345,20254,44091,52406,10926,41480,56212,12045,44167,55742,13322,42420,42457,8649,33808,1866,217,50138,10577,39561,545,35217,13044,22173,8621,34080,10948,23132,13837,44829,18049,26780,3970,50454,18009,32445,35031,14037,20994,19022,7870,11152,13106,33713,8350,25363,,14.07,16.28,15.21,11.55,5.17,8.45,6.8,2.12,0.5,1.71,-6.8,-1.43,-4.38,4.85,-8.82,-14.43,-16.22,-14.87,-10.84,-9.94,-19.06,-17.55,-8.25,-18.1,-12.65,-15.58,-24.66,-22.97,-20.52,-23.66,-30.57,-21.63,-23.34,-19.81,-21.21,-20.04,-23.21,-25.91,-21.06,-22.31,-36.69,-16.63,-15.21,-10.48,-11.27,-10.8,-18.34,-31.38
Virginia,52.8,47.2,D+,2,52,48,D+,0,53.2,46.8,R+,1,45.9,54.1,R+,3,45.9,54.1,R+,4,48.9,51.1,R+,6,47.4,52.6,R+,6,39.6,60.4,R+,6,37.3,62.7,R+,4,43.2,56.8,R+,2,49.3,50.7,R+,2,30.7,69.3,R+,7,53.7,46.3,R+,8,47.2,52.8,R+,3,40.9,59.1,R+,1,43.5,56.5,R+,1,62.5,37.5,D+,9,68.3,31.7,D+,13,70.5,29.5,D+,8,69.5,30.5,D+,10,46,54,D+,5,61.8,38.2,D+,26,67.6,32.4,D+,16,61.2,38.8,D+,16,62.6,37.4,D+,23,55.8,44.2,D+,9,53.3,46.7,D+,6,50.3,49.7,R+,0,51.1,48.9,D+,1,60.5,39.5,D+,11,59.6,40.4,D+,8,49.5,50.5,D+,5,Reconstruction,,,,Civil War,,,,55.7,44.3,D+,2,50.8,49.2,D+,3,53,47,D+,2,50.6,49.4,D+,4,56.6,43.4,D+,6,75,25,0,D+,15,69,31,D+,13,,3750916,1981473,1769443,3794342,1971820,1822522,3684537,1959532,1725005,3171701,1454742,1716959,2654780,1217290,1437490,59398,2229410,1091060,1138350,159861,2189167,1038650,1150517,348639,2168961,859799,1309162,2133328,796250,1337078,1741783,752174,989609,95418,1650450,813896,836554,1427380,438887,988493,1032706,442387,590319,321833,1039372,558038,481334,766848,362327,404521,"4,601",654219,267760,386459,"43,759",617714,268677,349037,372856,200786,172070,43393,2047,387519,242276,145243,345324,235961,109363,333316,234980,98336,293616,203979,89637,2382,304755,140146,164609,213028,139716,73312,10377,229126,141670,87456,807,152180,102824,49356,1062,113620,90332,23288,21777,820,135518,82946,52572,255,128829,80649,48180,202,261848,146079,115769,290087,154708,135379,277234,164136,113098,12275,302403,152004,150399,284847,145491,139356,211616,128083,83533,0,236288,140770,95518,185110,91647,93463,0,,,0,,,18085,16198,1887,74325,74481,90083,90083,0,60150,132604,73872,58732,0,92004,46739,45265,0,95539,50679,44860,0,86394,43757,42637,53940,30556,23384,45679,34243,11436,3,38924,26854,12070,,1.71,0,-0.51,-2.89,-4.42,-5.8,-6.01,-6.46,-3.51,-1.51,-1.74,-7.47,-6.76,-7.77,-2.92,-1.32,-1.05,1.48,8.75,13.33,8.04,10.32,4.78,30.8,25.71,15.92,15.16,15.71,22.62,8.94,5.54,7.52,-0.17,0.78,10.58,8.06,5.45,#DIV/0!,#DIV/0!,46.89,42.22,2.04,3.47,2.3,3.68,5.78,15.25,12.84
Washington,58.8,41.2,D+,8,57.6,42.4,D+,6,58.8,41.2,D+,5,53.6,46.4,D+,5,52.9,47.1,D+,3,57.2,42.8,D+,2,57.6,42.4,D+,4,50.8,49.2,D+,5,43.4,56.6,D+,3,42.9,57.1,R+,2,48,52,R+,3,40.4,59.6,D+,2,62.4,37.6,D+,1,48.8,51.2,R+,1,45.7,54.3,D+,3,45.1,54.9,D+,1,57.4,42.6,D+,4,58.9,41.1,D+,4,69,31,D+,6,62.9,37.1,D+,4,31.8,68.2,R+,9,27.4,72.6,R+,9,52.3,47.7,D+,1,35.6,64.4,R+,10,21.7,78.3,R+,18,43.8,56.2,R+,3,57.7,42.3,D+,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2964465,1742718,1221747,3046066,1755396,1290670,2980064,1750848,1229216,2815095,1510201,1304894,2356516,1247652,1108864,103002,1964035,1123323,840712,201003,1724271,993037,731234,541780,1837351,933516,903835,1859022,807352,1051670,1515437,650193,865244,185073,1495055,717323,777732,1405469,568334,837135,1204547,616037,588510,96990,1250247,779881,470366,1228571,599298,629273,"13,001",1143432,523002,620430,"7,457",1091952,492845,599107,862480,476165,386315,0,31692,848463,486774,361689,784268,462145,322123,666471,459579,206892,561905,353260,208645,17080,492616,156772,335844,263066,42842,220224,150727,307435,84298,223137,8913,350596,183388,167208,22800,157285,86840,70445,113698,40134,164753,58691,106062,14177,129638,28098,101540,10023,102289,44833,57456,92467,53314,39153,66262,29802,36460,19165,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,7.67,5.66,5.06,4.89,2.68,2.46,4.14,4.71,2.6,-1.79,-3.07,2.22,1.55,0.92,-1.39,3.49,0.59,2.84,3.6,3.93,6.5,3.72,-9.38,-18.5,-8.7,0.66,-9.13,-9.87,-18.31,-3.02,9.86,-6.71,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
West Virginia,27.8,72.2,R+,23,36.3,63.7,R+,16,43.3,56.7,R+,10,43.5,56.5,R+,5,46.8,53.2,R+,4,58.4,41.6,D+,4,57.8,42.2,D+,4,52.4,47.6,D+,6,44.7,55.3,D+,4,52.4,47.6,D+,8,58.1,41.9,D+,7,36.4,63.6,R+,2,67.9,32.1,D+,6,52.7,47.3,D+,3,45.9,54.1,D+,4,51.9,48.1,D+,7,54.9,45.1,D+,1,57.1,42.9,D+,2,60.7,39.3,R+,2,55.1,44.9,R+,4,41.3,58.7,D+,0,43.9,56.1,D+,8,49.5,50.5,R+,2,44.7,55.3,R+,1,43.2,56.8,D+,3,45.2,54.8,R+,2,47.3,52.7,R+,1,50.2,49.8,R+,0,51.6,48.4,D+,1,55.4,44.6,D+,5,57.4,42.6,D+,6,47.7,52.3,D+,4,41.2,58.8,R+,6,31.8,68.2,R+,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678165,188794,489371,655924,238269,417655,701323,303857,397466,750319,326541,423778,631972,295497,336475,10680,561758,327812,233946,71639,572975,331001,241974,108829,651081,341016,310065,733608,328125,405483,701668,367462,334206,31691,750674,435914,314760,762399,277435,484964,681646,374091,307555,72560,792040,538087,253953,837781,441786,395995,0,830831,381534,449297,0,873548,453578,419970,745439,429188,316251,0,3311,715596,392777,322819,868076,495662,372414,827940,502582,325358,735855,405124,330731,5133,639335,263784,375551,545867,257232,288635,36723,502796,220789,282007,5618,283527,140403,143124,6150,169951,113197,56754,79112,15248,249287,111418,137869,3679,233475,100855,132620,1573,218636,98807,119829,199859,94480,105379,164759,84467,80292,4167,156848,78677,78171,130407,67311,63096,103633,57390,46243,9008,98543,56546,41997,61852,29532,32320,49321,20306,29015,34877,11078,23799,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-23.27,-15.64,-10.36,-5.24,-3.51,3.62,4.31,6.28,3.9,7.68,7.02,-1.82,5.29,6.48,2.57,3.67,7.38,5.21,1.11,2.1,-1.76,-4.09,0.06,12.34,7.79,-2.12,2.26,-0.8,3.21,-1.65,-0.52,-0.42,-0.27,1.32,5.43,5.86,3.68,-6.17,-13.2,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Wisconsin,49.6,50.4,R+,2,53.5,46.5,D+,2,57.1,42.9,D+,3,50.2,49.8,D+,1,50.1,49.9,R+,0,55.9,44.1,D+,1,52.8,47.2,R+,1,51.8,48.2,D+,6,45.4,54.6,D+,5,47.4,52.6,D+,3,50.9,49.1,R+,0,45,55,D+,7,62.2,37.8,D+,1,48.1,51.9,R+,2,38.1,61.9,R+,4,38.8,61.2,R+,6,49.1,50.9,R+,5,50.9,49.1,R+,4,67.8,32.2,D+,5,67,33,D+,8,45.3,54.7,D+,4,18.5,81.5,R+,18,46.4,53.6,R+,5,40.2,59.8,R+,5,30.7,69.3,R+,9,37.5,62.5,R+,9,38.2,61.8,R+,10,46.8,53.2,R+,4,47.6,52.4,R+,3,44.3,55.7,R+,6,48.8,51.2,R+,3,45.2,54.8,D+,1,43.8,56.2,R+,4,44.1,55.9,R+,1,60.2,39.8,D+,7,52.2,47.8,D+,5,,,,,,,,,,,,,,,,,,,,,,,2787820,1382536,1405284,3028951,1620985,1407966,2939604,1677211,1262393,2967624,1489504,1478120,2480266,1242987,1237279,94070,1917000,1071971,845029,227339,1971921,1041066,930855,544479,2174293,1126794,1047499,2194647,995847,1198800,2070429,981584,1088845,160657,2045219,1040232,1004987,1799604,810174,989430,1558801,748804,809997,127835,1688919,1050424,638495,1725980,830805,895175,"3,102",1541612,586768,954844,"8,946",1601919,622175,979744,1238269,647310,590959,0,25282,1324945,650413,674532,1384027,704821,679206,1183812,802984,380828,1055151,707410,347741,53379,994464,450259,544205,379729,68115,311614,453678,611998,113422,498576,80635,412185,191363,220822,27631,294826,164230,130596,62448,33476,414409,166662,247747,28147,404520,124205,280315,28240,424923,159163,265760,433658,165523,268135,348426,177325,171101,10019,331785,155232,176553,307588,146453,161135,259042,114644,144398,7986,253993,123926,130067,191471,86477,104994,193603,84703,108900,149342,65884,83458,151134,65021,86113,888,161,118933,52843,66090,579,55868,33658,22210,8814,28748,15001,13747,10418,0,,,,0,,,0,,0,0,,,,0,,,,-1.52,1.55,3.37,1.44,-0.15,1.18,-0.66,5.73,4.55,2.72,-0.19,6.81,-1.56,0.73,-2.03,-4.19,-5.71,-0.09,-4.68,-4.07,5.37,7.89,4.07,-16.85,-17.59,-5.22,-8.64,-5.28,-9.28,-9.39,-9.62,-0.8,-3.64,-2.68,-5.69,-2.73,1.1,-3.59,-0.84,0.34,-13.35,6.58,4.85,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Wyoming,24.3,75.7,R+,27,28.8,71.2,R+,23,33.4,66.6,R+,20,29.7,70.3,R+,19,29,71,R+,21,42.5,57.5,R+,12,46.2,53.8,R+,7,38.6,61.4,R+,8,28.6,71.4,R+,12,30.9,69.1,R+,14,40.2,59.8,R+,11,30.6,69.4,R+,8,56.6,43.4,R+,5,45,55,R+,5,39.9,60.1,R+,2,37.2,62.8,R+,7,48.8,51.2,R+,5,53,47,R+,2,61.8,38.2,R+,1,57.9,42.1,R+,1,35.7,64.3,R+,5,33.2,66.8,R+,3,56.6,43.4,D+,5,41.7,58.3,R+,4,30.4,69.6,R+,10,41.2,58.8,R+,6,51.9,48.1,D+,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230392,55973,174419,240248,69286,170962,247826,82868,164958,238405,70776,167629,208428,60481,147947,4625,183322,77934,105388,25928,147507,68160,79347,51263,173980,67113,106867,186611,53370,133241,160127,49427,110700,12072,154956,62239,92717,144822,44358,100464,116100,45173,70927,11105,142716,80718,61998,140782,63331,77451,0,124127,49554,74573,0,128981,47934,81047,100301,52354,47947,0,931,101340,49419,51921,111920,59287,52633,101363,62624,38739,93953,54370,39583,2829,82047,29299,52748,54726,12868,41858,25174,52520,17429,35091,0,50014,28316,21698,1453,29870,15310,14560,9232,2760,35764,14918,20846,1715,29419,8930,20489,1072,24646,10164,14482,20933,10861,10072,8454,0,8454,7722,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,-26.82,-23.13,-20.25,-19.07,-21.25,-12.22,-7.25,-7.52,-12.23,-13.83,-10.89,-7.58,-10.69,-4.9,-5.18,-2.33,-7.38,-0.17,-5.01,-2.03,-0.68,-1.28,-5.49,-11.27,-2.93,4.97,-13.09,-3.78,-9.63,-5.61,4.09,-51.69,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Washington DC,95.7,4.3,D+,45,92.6,7.4,D+,41,93.4,6.6,D+,40,90.5,9.5,D+,42,90.5,9.5,D+,40,90.1,9.9,D+,35,90.3,9.7,D+,37,85.2,14.8,D+,39,86.1,13.9,D+,45,84.8,15.2,D+,40,83.2,16.8,D+,32,78.4,21.6,D+,40,85.5,14.5,D+,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295553,282830,12723,288451,267070,21381,263167,245800,17367,224226,202970,21256,189996,171923,18073,10576,175559,158220,17339,3611,213317,192619,20698,9681,186997,159407,27590,209417,180408,29009,153544,130231,23313,16131,165691,137818,27873,162853,127627,35226,170578,139566,31012,0,198597,169796,28801,0,,,,0,,,,0,,,0,,,,,0,,,0,,,0,,,0,,,,0,,,0,,,,0,,,,0,,,,0,,,,,0,,,,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,,0,,,0,,,0,,,0,,,0,,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,0,,,,0,,,,44.58,40.62,39.71,41.76,40.22,35.39,36.84,39.15,45.32,40.12,32.13,40.16,32.23,24.04,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
